TIMESTAMP,MOISTURE
1571792163,380
1571792164,381
1571792166,384
1571792167,380
1571792169,380
1571792170,378
1571792172,378
1571792173,385
1571792175,386
1571792176,381
1571792178,382
1571792180,385
1571792194,378
1571792195,377
1571792196,379
1571792198,379
1571792199,378
1571792201,377
1571792202,381
1571792204,378
1571792205,378
1571792207,378
1571792208,380
1571792210,379
1571792211,385
1571792213,378
1571792214,382
1571792215,379
1571792217,380
1571792218,384
1571792220,382
1571792221,378
1571792223,384
1571792224,384
1571792226,385
1571792227,378
1571792229,384
1571792230,379
1571792231,380
1571792233,378
1571792234,378
1571792236,378
1571792237,385
1571792239,379
1571792240,379
1571792242,379
1571792243,382
1571792244,380
1571792246,377
1571792248,382
1571792249,385
1571792250,378
1571792252,379
1571792253,379
1571792255,381
1571792256,378
1571792258,384
1571792259,378
1571792260,380
1571792262,381
1571792263,380
1571792265,381
1571792267,381
1571792268,385
1571792269,377
1571792271,377
1571792272,384
1571792274,378
1571792275,379
1571792277,385
1571792278,379
1571792280,377
1571792281,379
1571792282,377
1571792284,377
1571792285,382
1571792287,380
1571792288,376
1571792290,378
1571792291,380
1571792293,377
1571792294,378
1571792295,380
1571792297,385
1571792298,382
1571792300,384
1571792301,382
1571792303,377
1571792304,382
1571792306,378
1571792307,380
1571792308,381
1571792310,379
1571792311,378
1571792313,381
1571792314,382
1571792316,378
1571792317,381
1571792319,381
1571792320,378
1571792322,382
1571792323,385
1571792325,381
1571792326,380
1571792328,378
1571792329,384
1571792330,376
1571792332,384
1571792333,382
1571792335,380
1571792336,379
1571792338,379
1571792339,378
1571792341,385
1571792342,376
1571792343,379
1571792345,380
1571792346,380
1571792348,381
1571792349,379
1571792351,377
1571792352,376
1571792354,384
1571792355,377
1571792357,377
1571792358,384
1571792360,384
1571792361,380
1571792362,379
1571792364,381
1571792365,378
1571792367,379
1571792368,377
1571792370,381
1571792371,377
1571792372,381
1571792374,385
1571792375,382
1571792377,378
1571792378,384
1571792380,381
1571792381,382
1571792383,382
1571792384,376
1571792386,378
1571792387,380
1571792389,384
1571792390,384
1571792391,379
1571792393,381
1571792394,376
1571792396,376
1571792397,376
1571792399,378
1571792400,380
1571792402,376
1571792403,378
1571792405,377
1571792406,377
1571792407,377
1571792409,380
1571792410,378
1571792412,380
1571792413,377
1571792415,376
1571792416,377
1571792418,376
1571792419,384
1571792421,384
1571792422,377
1571792423,376
1571792425,377
1571792426,377
1571792428,376
1571792429,377
1571792431,377
1571792432,376
1571792434,379
1571792435,384
1571792437,376
1571792438,384
1571792439,376
1571792441,376
1571792442,382
1571792444,378
1571792445,380
1571792447,376
1571792448,380
1571792450,377
1571792451,384
1571792453,377
1571792454,379
1571792456,377
1571792457,378
1571792458,377
1571792460,384
1571792461,379
1571792463,378
1571792464,377
1571792466,380
1571792467,377
1571792469,378
1571792470,379
1571792472,381
1571792473,376
1571792474,377
1571792476,378
1571792477,377
1571792479,381
1571792480,376
1571792482,377
1571792483,380
1571792485,381
1571792486,376
1571792488,376
1571792489,376
1571792491,380
1571792492,376
1571792493,380
1571792495,379
1571792496,378
1571792498,379
1571792499,382
1571792501,379
1571792502,380
1571792503,378
1571792505,380
1571792506,378
1571792508,380
1571792511,376
1571792524,375
1571792525,378
1571792527,377
1571792528,377
1571792530,381
1571792531,376
1571792533,375
1571792534,381
1571792536,378
1571792537,378
1571792538,377
1571792540,376
1571792541,378
1571792543,374
1571792544,378
1571792546,376
1571792547,374
1571792549,375
1571792550,381
1571792552,381
1571792553,377
1571792555,378
1571792556,378
1571792557,376
1571792559,374
1571792560,381
1571792562,376
1571792563,377
1571792565,376
1571792566,377
1571792568,374
1571792569,381
1571792571,375
1571792572,373
1571792573,374
1571792575,375
1571792576,378
1571792578,380
1571792579,374
1571792581,376
1571792582,379
1571792584,375
1571792585,375
1571792587,376
1571792588,377
1571792589,379
1571792591,377
1571792592,375
1571792594,378
1571792595,379
1571792597,374
1571792598,374
1571792600,374
1571792601,374
1571792604,376
1571792613,376
1571792614,376
1571792616,374
1571792617,380
1571792619,374
1571792620,381
1571792622,378
1571792623,380
1571792624,378
1571792626,377
1571792627,374
1571792629,374
1571792630,376
1571792632,375
1571792633,376
1571792635,379
1571792636,379
1571792638,375
1571792639,378
1571792640,380
1571792642,377
1571792643,374
1571792645,378
1571792646,376
1571792648,376
1571792649,381
1571792651,378
1571792652,374
1571792654,374
1571792655,376
1571792657,379
1571792658,379
1571792659,375
1571792661,374
1571792662,378
1571792664,376
1571792665,375
1571792667,375
1571792668,376
1571792670,374
1571792671,378
1571792673,375
1571792674,379
1571792675,376
1571792677,376
1571792678,374
1571792680,377
1571792681,373
1571792683,377
1571792684,373
1571792686,374
1571792687,373
1571792688,375
1571792690,375
1571792691,380
1571792693,373
1571792694,379
1571792696,374
1571792697,376
1571792699,375
1571792700,376
1571792702,378
1571792703,378
1571792705,379
1571792706,377
1571792707,376
1571792709,379
1571792710,373
1571792712,373
1571792713,374
1571792715,376
1571792716,379
1571792718,373
1571792719,377
1571792721,376
1571792722,376
1571792723,373
1571792725,373
1571792726,373
1571792728,378
1571792729,374
1571792731,377
1571792732,374
1571792734,377
1571792735,374
1571792737,380
1571792738,375
1571792739,374
1571792741,378
1571792742,373
1571792744,376
1571792745,380
1571792747,375
1571792748,373
1571792750,373
1571792751,380
1571792752,375
1571792754,378
1571792755,373
1571792757,373
1571792758,375
1571792760,379
1571792761,378
1571792763,374
1571792764,376
1571792766,378
1571792767,373
1571792769,377
1571792770,373
1571792772,379
1571792773,375
1571792774,376
1571792776,373
1571792777,378
1571792779,377
1571792780,373
1571792782,373
1571792783,378
1571792785,372
1571792786,376
1571792788,379
1571792789,375
1571792790,379
1571792792,374
1571792793,376
1571792795,373
1571792796,374
1571792798,378
1571792799,372
1571792801,379
1571792802,378
1571792804,377
1571792805,375
1571792807,377
1571792808,373
1571792809,377
1571792811,377
1571792812,375
1571792814,375
1571792815,373
1571792817,375
1571792818,374
1571792820,374
1571792821,373
1571792823,373
1571792824,379
1571792825,375
1571792827,375
1571792828,378
1571792830,372
1571792831,376
1571792833,378
1571792834,375
1571792836,373
1571792837,374
1571792839,373
1571792840,376
1571792841,374
1571792843,378
1571792844,374
1571792846,378
1571792847,376
1571792849,378
1571792850,374
1571792852,376
1571792853,372
1571792855,373
1571792856,378
1571792858,377
1571792859,375
1571792860,376
1571792862,378
1571792863,378
1571792865,372
1571792866,377
1571792868,373
1571792869,379
1571792871,377
1571792872,376
1571792874,377
1571792875,374
1571792876,373
1571792878,375
1571792879,373
1571792881,378
1571792882,373
1571792884,373
1571792885,374
1571792887,373
1571792888,372
1571792889,372
1571792891,370
1571792892,370
1571792894,373
1571792895,372
1571792897,376
1571792898,374
1571792900,373
1571792901,375
1571792903,378
1571792904,373
1571792906,375
1571792907,374
1571792909,375
1571792910,373
1571792911,374
1571792913,377
1571792914,377
1571792916,372
1571792917,373
1571792919,377
1571792920,372
1571792922,378
1571792923,372
1571792925,372
1571792926,378
1571792927,373
1571792929,375
1571792930,372
1571792932,372
1571792934,372
1571792935,376
1571792936,372
1571792938,373
1571792939,373
1571792941,378
1571792942,376
1571792944,375
1571792945,373
1571792946,375
1571792948,375
1571792949,372
1571792951,373
1571792952,376
1571792954,370
1571792955,376
1571792957,374
1571792958,373
1571792960,378
1571792961,370
1571792963,377
1571792964,372
1571792965,372
1571792967,377
1571792968,374
1571792970,375
1571792971,372
1571792973,372
1571792974,374
1571792976,374
1571792977,370
1571792979,378
1571792980,376
1571792981,375
1571792983,374
1571792984,373
1571792986,372
1571792987,373
1571792989,377
1571792990,375
1571792992,374
1571792993,377
1571792995,374
1571792996,378
1571792997,377
1571792999,378
1571793000,376
1571793002,373
1571793003,378
1571793005,370
1571793006,378
1571793008,373
1571793009,372
1571793011,372
1571793012,372
1571793013,370
1571793015,376
1571793016,373
1571793018,374
1571793019,372
1571793021,370
1571793022,372
1571793024,372
1571793025,372
1571793027,374
1571793028,375
1571793030,375
1571793031,372
1571793033,372
1571793034,376
1571793035,376
1571793037,375
1571793038,377
1571793040,376
1571793041,370
1571793043,370
1571793044,375
1571793046,377
1571793047,376
1571793049,373
1571793050,377
1571793051,372
1571793053,374
1571793054,372
1571793056,370
1571793057,373
1571793059,375
1571793060,377
1571793062,377
1571793063,378
1571793065,372
1571793066,372
1571793067,372
1571793069,375
1571793070,377
1571793072,372
1571793073,375
1571793075,377
1571793076,372
1571793078,374
1571793079,373
1571793081,370
1571793082,370
1571793084,373
1571793085,373
1571793086,377
1571793088,378
1571793089,376
1571793091,373
1571793092,372
1571793094,375
1571793095,373
1571793097,373
1571793098,374
1571793100,374
1571793101,376
1571793102,373
1571793104,376
1571793105,377
1571793107,373
1571793108,373
1571793110,374
1571793111,376
1571793113,373
1571793114,374
1571793115,374
1571793117,372
1571793118,374
1571793120,377
1571793121,373
1571793123,374
1571793124,377
1571793126,373
1571793127,370
1571793129,370
1571793130,375
1571793132,372
1571793133,375
1571793134,377
1571793136,374
1571793137,375
1571793139,373
1571793140,377
1571793142,376
1571793143,376
1571793145,374
1571793146,375
1571793148,370
1571793149,372
1571793151,377
1571793152,373
1571793153,373
1571793155,374
1571793156,370
1571793158,377
1571793159,370
1571793161,370
1571793162,376
1571793164,376
1571793165,374
1571793166,373
1571793168,377
1571793169,369
1571793171,370
1571793172,374
1571793174,375
1571793175,373
1571793177,375
1571793178,377
1571793180,373
1571793181,373
1571793183,372
1571793184,376
1571793186,370
1571793187,372
1571793188,372
1571793190,375
1571793191,369
1571793193,374
1571793194,376
1571793196,376
1571793197,370
1571793199,373
1571793200,369
1571793202,375
1571793203,374
1571793204,374
1571793206,372
1571793207,372
1571793209,370
1571793210,372
1571793212,375
1571793213,374
1571793215,372
1571793216,370
1571793218,372
1571793219,373
1571793221,374
1571793222,376
1571793223,373
1571793225,373
1571793226,374
1571793228,370
1571793229,370
1571793231,377
1571793232,375
1571793234,372
1571793235,372
1571793237,375
1571793238,377
1571793239,370
1571793241,374
1571793242,373
1571793244,372
1571793245,370
1571793247,374
1571793248,370
1571793250,372
1571793251,369
1571793253,370
1571793254,377
1571793256,374
1571793257,373
1571793259,370
1571793260,370
1571793261,377
1571793263,373
1571793264,370
1571793266,375
1571793267,377
1571793269,376
1571793270,369
1571793272,369
1571793273,375
1571793275,375
1571793276,372
1571793277,369
1571793279,372
1571793280,370
1571793282,369
1571793283,374
1571793285,373
1571793286,372
1571793288,373
1571793289,372
1571793291,370
1571793292,369
1571793294,369
1571793295,373
1571793296,373
1571793298,372
1571793299,376
1571793301,374
1571793302,375
1571793304,369
1571793305,374
1571793307,369
1571793308,373
1571793310,369
1571793312,376
1571793318,369
1571793320,369
1571793321,370
1571793323,374
1571793324,372
1571793326,373
1571793327,373
1571793329,369
1571793330,369
1571793331,374
1571793333,369
1571793334,376
1571793336,372
1571793337,372
1571793339,373
1571793340,369
1571793342,372
1571793343,370
1571793345,374
1571793346,372
1571793348,376
1571793349,377
1571793350,374
1571793352,373
1571793353,370
1571793355,372
1571793356,369
1571793358,369
1571793359,375
1571793361,369
1571793362,376
1571793363,370
1571793365,369
1571793366,376
1571793368,374
1571793369,369
1571793371,372
1571793372,372
1571793374,369
1571793375,372
1571793377,373
1571793378,376
1571793380,369
1571793381,369
1571793383,376
1571793384,372
1571793385,372
1571793387,368
1571793388,372
1571793390,370
1571793391,369
1571793393,373
1571793394,372
1571793396,375
1571793397,374
1571793399,372
1571793400,370
1571793401,372
1571793403,369
1571793404,372
1571793406,368
1571793407,370
1571793409,374
1571793410,374
1571793412,370
1571793413,370
1571793415,374
1571793416,369
1571793418,373
1571793419,375
1571793420,369
1571793422,375
1571793423,369
1571793425,369
1571793426,369
1571793428,370
1571793429,376
1571793431,370
1571793432,373
1571793434,369
1571793435,368
1571793436,370
1571793438,369
1571793439,373
1571793441,373
1571793442,374
1571793444,372
1571793445,372
1571793447,375
1571793448,373
1571793450,368
1571793451,375
1571793453,374
1571793454,372
1571793456,370
1571793457,370
1571793458,368
1571793460,372
1571793461,376
1571793463,369
1571793464,369
1571793466,376
1571793467,373
1571793469,373
1571793470,369
1571793472,370
1571793473,373
1571793474,372
1571793476,369
1571793477,369
1571793479,374
1571793480,370
1571793482,375
1571793483,376
1571793485,369
1571793486,370
1571793488,372
1571793489,370
1571793491,370
1571793492,376
1571793494,375
1571793495,369
1571793497,369
1571793498,372
1571793499,373
1571793501,373
1571793502,373
1571793504,375
1571793505,369
1571793507,370
1571793508,370
1571793510,369
1571793511,374
1571793513,374
1571793514,373
1571793515,376
1571793517,368
1571793518,373
1571793520,375
1571793521,368
1571793523,368
1571793524,375
1571793526,370
1571793527,370
1571793528,368
1571793530,369
1571793531,375
1571793533,369
1571793535,369
1571793536,372
1571793537,370
1571793539,372
1571793540,375
1571793542,373
1571793543,372
1571793545,370
1571793546,370
1571793548,368
1571793549,369
1571793551,368
1571793552,373
1571793554,372
1571793555,374
1571793556,373
1571793558,369
1571793559,369
1571793561,370
1571793562,370
1571793564,372
1571793565,368
1571793567,372
1571793568,368
1571793570,374
1571793571,369
1571793572,369
1571793574,370
1571793575,373
1571793577,368
1571793578,370
1571793580,369
1571793581,367
1571793583,375
1571793584,370
1571793586,368
1571793587,368
1571793588,367
1571793590,370
1571793591,372
1571793593,372
1571793594,367
1571793596,375
1571793597,372
1571793599,370
1571793600,370
1571793602,368
1571793603,373
1571793604,372
1571793606,369
1571793607,368
1571793609,368
1571793610,372
1571793612,375
1571793613,369
1571793615,374
1571793616,373
1571793618,369
1571793619,373
1571793621,369
1571793622,366
1571793624,370
1571793625,373
1571793626,369
1571793628,368
1571793629,370
1571793631,369
1571793632,372
1571793634,372
1571793635,370
1571793636,368
1571793638,368
1571793639,367
1571793641,370
1571793642,374
1571793644,367
1571793645,375
1571793647,368
1571793648,372
1571793650,368
1571793651,370
1571793653,369
1571793654,374
1571793656,373
1571793657,368
1571793658,367
1571793660,375
1571793661,368
1571793663,370
1571793664,373
1571793666,367
1571793667,369
1571793669,369
1571793670,369
1571793672,372
1571793673,369
1571793675,373
1571793676,372
1571793677,372
1571793679,368
1571793680,369
1571793682,366
1571793683,367
1571793685,367
1571793686,369
1571793688,370
1571793689,374
1571793691,368
1571793692,372
1571793693,367
1571793695,368
1571793696,367
1571793698,367
1571793699,368
1571793701,374
1571793702,370
1571793704,368
1571793705,367
1571793707,372
1571793708,375
1571793710,367
1571793711,373
1571793712,370
1571793714,367
1571793715,368
1571793717,366
1571793718,369
1571793720,368
1571793721,368
1571793723,369
1571793724,370
1571793726,367
1571793727,367
1571793729,375
1571793730,367
1571793731,374
1571793733,373
1571793734,372
1571793736,367
1571793737,374
1571793739,373
1571793740,366
1571793742,367
1571793743,367
1571793745,370
1571793746,367
1571793748,367
1571793749,367
1571793750,367
1571793752,372
1571793753,366
1571793755,367
1571793756,369
1571793758,366
1571793759,366
1571793761,366
1571793762,366
1571793764,370
1571793765,374
1571793766,367
1571793768,367
1571793769,368
1571793771,372
1571793772,374
1571793774,370
1571793775,369
1571793777,369
1571793778,366
1571793780,368
1571793781,366
1571793783,370
1571793784,367
1571793785,369
1571793787,366
1571793788,374
1571793790,373
1571793791,370
1571793793,370
1571793794,373
1571793796,369
1571793797,369
1571793799,372
1571793800,370
1571793801,367
1571793803,373
1571793804,373
1571793806,370
1571793807,366
1571793809,374
1571793810,367
1571793812,367
1571793813,372
1571793815,374
1571793816,373
1571793818,368
1571793819,366
1571793820,374
1571793822,367
1571793823,372
1571793825,366
1571793826,369
1571793828,372
1571793829,366
1571793831,368
1571793832,368
1571793834,374
1571793835,373
1571793837,367
1571793838,369
1571793839,370
1571793841,368
1571793842,370
1571793844,368
1571793845,366
1571793847,366
1571793848,366
1571793850,373
1571793851,368
1571793853,372
1571793854,373
1571793855,368
1571793857,367
1571793858,372
1571793860,373
1571793861,368
1571793863,366
1571793864,366
1571793866,368
1571793867,367
1571793869,367
1571793870,369
1571793872,370
1571793873,369
1571793874,366
1571793876,366
1571793877,367
1571793879,373
1571793880,369
1571793882,372
1571793883,369
1571793885,373
1571793886,366
1571793888,366
1571793889,366
1571793891,370
1571793892,372
1571793894,367
1571793895,368
1571793896,373
1571793898,372
1571793899,369
1571793901,373
1571793902,367
1571793904,367
1571793905,367
1571793907,370
1571793908,367
1571793910,368
1571793911,367
1571793912,367
1571793914,366
1571793915,368
1571793917,373
1571793918,366
1571793920,369
1571793921,365
1571793923,368
1571793924,365
1571793926,367
1571793927,367
1571793929,365
1571793930,367
1571793932,372
1571793933,372
1571793934,366
1571793936,366
1571793937,365
1571793939,367
1571793940,368
1571793942,370
1571793943,372
1571793945,366
1571793946,373
1571793948,369
1571793949,368
1571793950,369
1571793952,367
1571793953,365
1571793955,373
1571793956,373
1571793958,373
1571793959,366
1571793961,366
1571793962,367
1571793964,367
1571793965,373
1571793967,365
1571793968,369
1571793970,367
1571793971,372
1571793972,366
1571793974,373
1571793975,366
1571793977,367
1571793978,374
1571793980,368
1571793981,366
1571793983,370
1571793984,370
1571793985,370
1571793987,367
1571793988,367
1571793990,365
1571793991,367
1571793993,368
1571793994,365
1571793996,367
1571793997,370
1571793999,366
1571794000,366
1571794002,367
1571794003,367
1571794005,370
1571794006,370
1571794007,365
1571794009,366
1571794010,372
1571794012,365
1571794013,366
1571794015,370
1571794016,365
1571794018,373
1571794019,373
1571794021,372
1571794022,367
1571794023,367
1571794025,365
1571794026,367
1571794028,366
1571794029,367
1571794031,365
1571794032,367
1571794034,366
1571794035,367
1571794037,366
1571794038,369
1571794039,365
1571794041,365
1571794043,365
1571794044,369
1571794046,365
1571794047,368
1571794048,368
1571794050,369
1571794051,367
1571794053,369
1571794054,367
1571794056,372
1571794057,365
1571794059,365
1571794060,368
1571794061,366
1571794063,373
1571794064,365
1571794066,372
1571794067,368
1571794069,365
1571794070,366
1571794072,367
1571794073,372
1571794075,369
1571794076,365
1571794077,372
1571794079,365
1571794081,373
1571794082,370
1571794083,366
1571794085,365
1571794086,372
1571794088,369
1571794089,365
1571794091,366
1571794092,370
1571794094,369
1571794095,368
1571794096,372
1571794098,366
1571794099,364
1571794101,365
1571794102,366
1571794104,369
1571794105,370
1571794107,369
1571794108,368
1571794109,366
1571794111,370
1571794112,368
1571794114,365
1571794115,372
1571794117,367
1571794118,373
1571794120,365
1571794121,367
1571794123,365
1571794124,365
1571794126,366
1571794127,365
1571794128,368
1571794130,366
1571794131,365
1571794133,370
1571794134,367
1571794136,365
1571794137,372
1571794139,372
1571794140,365
1571794142,364
1571794143,372
1571794145,373
1571794146,367
1571794148,367
1571794149,365
1571794150,366
1571794152,365
1571794153,370
1571794155,370
1571794156,370
1571794158,365
1571794159,365
1571794161,372
1571794162,372
1571794163,366
1571794165,365
1571794166,365
1571794168,370
1571794169,365
1571794171,364
1571794172,365
1571794174,370
1571794175,365
1571794177,366
1571794178,370
1571794180,367
1571794181,372
1571794183,369
1571794184,366
1571794185,366
1571794187,368
1571794188,367
1571794190,370
1571794191,367
1571794193,372
1571794194,370
1571794196,365
1571794197,370
1571794198,365
1571794200,365
1571794201,365
1571794203,368
1571794204,369
1571794206,366
1571794207,367
1571794209,365
1571794210,364
1571794212,366
1571794213,365
1571794215,365
1571794216,365
1571794218,365
1571794220,364
1571794234,368
1571794235,368
1571794236,365
1571794238,365
1571794239,366
1571794241,366
1571794242,372
1571794244,365
1571794245,364
1571794247,370
1571794248,364
1571794250,365
1571794251,364
1571794253,368
1571794254,372
1571794256,368
1571794257,367
1571794258,369
1571794260,366
1571794261,365
1571794263,364
1571794264,365
1571794266,370
1571794267,370
1571794269,365
1571794270,367
1571794272,370
1571794273,369
1571794275,366
1571794276,369
1571794277,366
1571794279,368
1571794280,366
1571794282,366
1571794283,368
1571794285,365
1571794286,365
1571794288,368
1571794289,364
1571794291,370
1571794292,366
1571794294,366
1571794295,370
1571794296,370
1571794298,365
1571794299,364
1571794301,366
1571794302,364
1571794304,366
1571794305,365
1571794307,365
1571794308,367
1571794309,366
1571794311,364
1571794312,367
1571794314,369
1571794315,365
1571794317,365
1571794318,370
1571794320,369
1571794321,366
1571794323,366
1571794324,368
1571794326,364
1571794327,365
1571794329,365
1571794330,367
1571794331,363
1571794333,364
1571794334,369
1571794336,369
1571794337,364
1571794339,367
1571794340,370
1571794342,366
1571794343,365
1571794345,364
1571794346,365
1571794348,370
1571794349,366
1571794351,365
1571794352,363
1571794353,366
1571794355,365
1571794356,366
1571794358,364
1571794359,372
1571794361,364
1571794362,369
1571794364,364
1571794365,364
1571794367,370
1571794368,364
1571794369,368
1571794371,364
1571794372,366
1571794374,365
1571794375,370
1571794377,364
1571794378,368
1571794380,365
1571794381,370
1571794383,364
1571794384,370
1571794386,367
1571794387,370
1571794389,370
1571794390,369
1571794391,367
1571794393,370
1571794394,365
1571794396,369
1571794397,367
1571794399,369
1571794400,365
1571794402,364
1571794403,364
1571794405,369
1571794406,364
1571794408,365
1571794409,367
1571794410,364
1571794412,364
1571794413,363
1571794415,364
1571794416,367
1571794418,368
1571794419,368
1571794421,369
1571794422,369
1571794424,366
1571794425,364
1571794427,363
1571794428,369
1571794429,365
1571794431,364
1571794432,368
1571794434,363
1571794435,366
1571794437,365
1571794438,364
1571794440,367
1571794441,365
1571794443,367
1571794444,366
1571794445,365
1571794447,370
1571794448,364
1571794450,366
1571794451,369
1571794453,365
1571794454,364
1571794456,370
1571794457,364
1571794459,369
1571794460,367
1571794462,367
1571794463,364
1571794465,363
1571794466,364
1571794467,365
1571794469,367
1571794470,365
1571794472,365
1571794473,366
1571794475,366
1571794476,367
1571794478,363
1571794479,363
1571794481,363
1571794482,365
1571794483,368
1571794485,364
1571794486,368
1571794488,364
1571794489,365
1571794491,369
1571794492,365
1571794494,365
1571794495,366
1571794497,363
1571794498,365
1571794500,363
1571794501,366
1571794502,369
1571794504,364
1571794505,366
1571794507,368
1571794508,363
1571794510,369
1571794511,368
1571794513,364
1571794514,367
1571794516,364
1571794517,365
1571794519,364
1571794520,362
1571794522,365
1571794523,367
1571794525,365
1571794526,364
1571794527,363
1571794529,366
1571794530,365
1571794532,370
1571794533,367
1571794535,366
1571794536,363
1571794538,364
1571794539,367
1571794541,367
1571794542,365
1571794544,365
1571794545,367
1571794547,366
1571794548,363
1571794549,368
1571794551,368
1571794552,364
1571794554,363
1571794555,363
1571794557,364
1571794558,367
1571794560,363
1571794561,368
1571794563,363
1571794564,366
1571794566,366
1571794567,367
1571794569,362
1571794570,364
1571794571,363
1571794573,364
1571794574,366
1571794576,363
1571794577,366
1571794579,365
1571794580,365
1571794582,369
1571794583,363
1571794585,365
1571794586,363
1571794588,364
1571794589,367
1571794590,368
1571794592,369
1571794593,363
1571794595,364
1571794596,366
1571794598,366
1571794599,368
1571794601,369
1571794602,364
1571794604,365
1571794605,365
1571794607,362
1571794608,362
1571794610,365
