TIMESTAMP,MOISTURE
1571701524,543
1571701525,546
1571701527,542
1571701528,544
1571701529,543
1571701530,544
1571701532,540
1571701533,546
1571701534,541
1571701536,544
1571701537,542
1571701538,546
1571701540,546
1571701541,541
1571701542,542
1571701543,541
1571701545,547
1571701546,547
1571701547,542
1571701549,540
1571701550,546
1571701551,541
1571701552,540
1571701554,543
1571701555,540
1571701556,544
1571701557,541
1571701559,544
1571701560,546
1571701561,542
1571701563,543
1571701564,541
1571701565,544
1571701567,545
1571701568,547
1571701569,543
1571701570,540
1571701572,546
1571701573,541
1571701574,545
1571701575,541
1571701577,543
1571701578,545
1571701580,545
1571701581,547
1571701582,540
1571701583,542
1571701585,542
1571701586,542
1571701587,543
1571701588,546
1571701590,544
1571701591,545
1571701592,541
1571701594,547
1571701595,547
1571701596,545
1571701597,541
1571701599,538
1571701600,543
1571701601,541
1571701603,543
1571701604,546
1571701605,543
1571701606,540
1571701608,542
1571701609,546
1571701612,546
1571701614,541
1571701615,538
1571701617,541
1571701618,542
1571701619,541
1571701621,541
1571701622,545
1571701623,540
1571701625,541
1571701626,546
1571701627,540
1571701628,543
1571701629,545
1571701631,544
1571701632,540
1571701633,541
1571701635,542
1571701636,546
1571701637,540
1571701638,540
1571701640,543
1571701641,546
1571701642,547
1571701644,543
1571701645,541
1571701646,538
1571701647,545
1571701649,541
1571701650,545
1571701651,545
1571701653,546
1571701654,543
1571701655,545
1571701656,545
1571701658,543
1571701659,544
1571701660,543
1571701662,544
1571701663,544
1571701664,540
1571701665,541
1571701667,546
1571701668,541
1571701669,542
1571701671,540
1571701672,544
1571701673,545
1571701675,540
1571701676,540
1571701677,546
1571701678,543
1571701680,541
1571701681,542
1571701682,545
1571701683,545
1571701685,540
1571701686,546
1571701687,541
1571701689,541
1571701690,542
1571701691,542
1571701692,543
1571701694,540
1571701695,545
1571701696,547
1571701698,542
1571701699,540
1571701700,542
1571701702,540
1571701703,542
1571701704,544
1571701705,547
1571701707,543
1571701708,544
1571701709,544
1571701710,541
1571701712,538
1571701713,541
1571701714,546
1571701716,545
1571701717,543
1571701718,545
1571701719,544
1571701721,538
1571701722,538
1571701723,546
1571701725,545
1571701726,541
1571701727,544
1571701729,542
1571701730,541
1571701731,546
1571701733,543
1571701734,538
1571701735,542
1571701736,547
1571701738,540
1571701739,543
1571701740,541
1571701741,543
1571701743,541
1571701744,542
1571701745,541
1571701747,545
1571701748,546
1571701749,544
1571701750,542
1571701752,546
1571701753,542
1571701754,542
1571701756,545
1571701757,547
1571701758,543
1571701760,540
1571701761,542
1571701762,541
1571701763,545
1571701764,540
1571701766,546
1571701767,540
1571701768,542
1571701770,544
1571701771,540
1571701772,538
1571701773,542
1571701775,540
1571701776,544
1571701777,542
1571701779,546
1571701780,540
1571701781,540
1571701782,547
1571701784,542
1571701785,545
1571701786,542
1571701788,542
1571701789,543
1571701790,540
1571701791,546
1571701793,540
1571701794,544
1571701795,542
1571701797,542
1571701798,545
1571701799,540
1571701801,541
1571701802,546
1571701803,542
1571701804,545
1571701806,541
1571701807,541
1571701808,540
1571701809,541
1571701811,541
1571701812,541
1571701813,541
1571701815,540
1571701816,545
1571701817,542
1571701818,546
1571701820,542
1571701821,545
1571701822,542
1571701824,543
1571701825,546
1571701826,540
1571701827,543
1571701829,542
1571701830,543
1571701831,544
1571701833,541
1571701834,542
1571701835,546
1571701836,541
1571701838,543
1571701839,547
1571701840,546
1571701842,543
1571701843,541
1571701844,545
1571701845,541
1571701847,545
1571701848,545
1571701849,547
1571701851,543
1571701852,545
1571701853,540
1571701854,543
1571701856,546
1571701857,541
1571701858,538
1571701860,546
1571701861,540
1571701862,541
1571701864,540
1571701865,538
1571701866,544
1571701867,544
1571701869,541
1571701870,541
1571701871,541
1571701873,540
1571701874,540
1571701875,543
1571701876,538
1571701878,546
1571701879,546
1571701880,543
1571701881,544
1571701883,543
1571701884,540
1571701885,542
1571701887,545
1571701888,540
1571701889,541
1571701890,540
1571701892,543
1571701893,543
1571701894,547
1571701896,541
1571701897,542
1571701898,542
1571701899,543
1571701901,542
1571701902,540
1571701903,543
1571701905,544
1571701906,540
1571701907,544
1571701909,546
1571701910,541
1571701911,538
1571701912,538
1571701914,540
1571701915,540
1571701916,544
1571701917,538
1571701919,543
1571701920,546
1571701921,541
1571701923,540
1571701924,543
1571701925,538
1571701927,541
1571701928,541
1571701929,540
1571701930,540
1571701932,540
1571701933,540
1571701934,540
1571701936,543
1571701937,541
1571701938,538
1571701939,545
1571701941,541
1571701942,544
1571701943,543
1571701945,543
1571701946,538
1571701947,542
1571701948,544
1571701950,542
1571701951,542
1571701952,546
1571701954,538
1571701955,545
1571701956,541
1571701957,541
1571701959,543
1571701960,540
1571701961,544
1571701963,546
1571701964,542
1571701965,542
1571701966,546
1571701968,538
1571701969,541
1571701970,540
1571701972,546
1571701973,547
1571701974,541
1571701975,542
1571701977,540
1571701978,538
1571701979,545
1571701981,540
1571701982,544
1571701983,547
1571701984,545
1571701986,541
1571701987,541
1571701988,541
1571701990,541
1571701991,540
1571701992,546
1571701993,540
1571701995,541
1571701996,543
1571701997,543
1571701999,541
1571702000,543
1571702001,546
1571702002,540
1571702004,546
1571702005,540
1571702006,546
1571702008,543
1571702009,542
1571702010,540
1571702011,541
1571702013,543
1571702014,544
1571702015,542
1571702017,538
1571702018,540
1571702019,543
1571702020,541
1571702022,541
1571702023,540
1571702024,540
1571702026,547
1571702027,546
1571702028,540
1571702029,545
1571702031,541
1571702032,542
1571702033,543
1571702035,541
1571702036,540
1571702037,540
1571702038,545
1571702040,540
1571702041,540
1571702043,545
1571702044,546
1571702045,538
1571702046,541
1571702048,542
1571702049,546
1571702050,541
1571702051,540
1571702053,544
1571702054,540
1571702055,541
1571702057,546
1571702058,542
1571702059,545
1571702060,547
1571702062,546
1571702063,547
1571702064,540
1571702066,543
1571702067,540
1571702068,546
1571702070,541
1571702071,540
1571702072,547
1571702073,541
1571702075,542
1571702076,540
1571702077,540
1571702079,544
1571702080,542
1571702081,546
1571702082,545
1571702084,546
1571702085,543
1571702086,542
1571702088,545
1571702089,542
1571702090,541
1571702091,541
1571702093,546
1571702094,540
1571702095,544
1571702097,541
1571702098,543
1571702099,538
1571702100,546
1571702102,540
1571702103,543
1571702104,546
1571702106,541
1571702107,540
1571702108,542
1571702109,545
1571702111,545
1571702112,538
1571702113,543
1571702115,541
1571702116,542
1571702117,541
1571702119,538
1571702120,544
1571702121,543
1571702122,544
1571702124,545
1571702125,540
1571702126,545
1571702128,543
1571702129,540
1571702130,540
1571702131,543
1571702133,541
1571702134,546
1571702135,540
1571702136,545
1571702138,540
1571702139,541
1571702141,540
1571702142,542
1571702143,545
1571702144,546
1571702145,544
1571702147,545
1571702148,542
1571702149,541
1571702151,543
1571702152,545
1571702153,542
1571702155,544
1571702156,540
1571702157,546
1571702158,542
1571702160,543
1571702161,538
1571702162,545
1571702164,542
1571702165,542
1571702166,540
1571702167,540
1571702169,540
1571702170,544
1571702171,541
1571702172,542
1571702174,544
1571702175,538
1571702176,540
1571702178,545
1571702179,540
1571702180,542
1571702182,542
1571702183,540
1571702184,538
1571702185,541
1571702187,538
1571702188,543
1571702189,542
1571702190,544
1571702192,544
1571702193,538
1571702194,540
1571702196,538
1571702197,545
1571702198,546
1571702200,545
1571702201,541
1571702202,545
1571702203,544
1571702205,544
1571702206,546
1571702207,540
1571702209,546
1571702210,538
1571702211,540
1571702212,544
1571702214,545
1571702215,540
1571702216,543
1571702218,542
1571702219,546
1571702220,543
1571702222,540
1571702223,544
1571702224,546
1571702225,544
1571702227,543
1571702228,546
1571702229,540
1571702230,542
1571702232,541
1571702233,546
1571702234,545
1571702236,545
1571702237,541
1571702238,540
1571702239,545
1571702241,546
1571702242,541
1571702243,542
1571702245,541
1571702246,543
1571702247,538
1571702249,538
1571702250,540
1571702251,541
1571702253,542
1571702254,543
1571702255,544
1571702256,541
1571702258,538
1571702259,545
1571702260,543
1571702262,544
1571702263,544
1571702264,545
1571702265,540
1571702266,546
1571702268,544
1571702269,540
1571702271,542
1571702272,544
1571702274,545
1571702275,544
1571702276,543
1571702277,542
1571702279,540
1571702280,540
1571702285,541
1571702290,544
1571702304,542
1571702305,541
1571702306,545
1571702308,540
1571702309,543
1571702310,540
1571702312,544
1571702313,545
1571702314,543
1571702316,541
1571702317,542
1571702318,545
1571702319,542
1571702321,544
1571702322,542
1571702323,540
1571702325,542
1571702326,542
1571702327,541
1571702328,542
1571702330,540
1571702331,545
1571702332,546
1571702333,543
1571702335,540
1571702336,541
1571702337,545
1571702339,544
1571702340,542
1571702341,546
1571702343,540
1571702344,544
1571702345,543
1571702346,544
1571702348,545
1571702349,543
1571702350,538
1571702352,543
1571702353,541
1571702354,547
1571702355,545
1571702357,542
1571702358,544
1571702359,545
1571702361,545
1571702362,544
1571702363,546
1571702364,545
1571702366,540
1571702367,540
1571702368,543
1571702370,541
1571702371,542
1571702372,541
1571702374,538
1571702375,538
1571702376,544
1571702377,540
1571702379,546
1571702380,545
1571702381,546
1571702382,540
1571702384,543
1571702385,545
1571702386,545
1571702388,544
1571702389,544
1571702390,544
1571702392,540
1571702393,546
1571702394,546
1571702395,538
1571702397,538
1571702398,541
1571702399,541
1571702401,542
1571702402,546
1571702403,541
1571702404,540
1571702406,540
1571702407,540
1571702408,541
1571702410,540
1571702411,544
1571702412,540
1571702413,544
1571702415,546
1571702416,540
1571702417,542
1571702419,538
1571702420,543
1571702421,538
1571702422,542
1571702424,547
1571702425,538
1571702426,541
1571702428,538
1571702429,543
1571702430,545
1571702431,544
1571702433,541
1571702434,541
1571702435,545
1571702437,544
1571702438,543
1571702439,545
1571702440,542
1571702442,544
1571702443,543
1571702444,545
1571702446,543
1571702447,543
1571702448,543
1571702450,545
1571702451,540
1571702452,541
1571702453,545
1571702455,540
1571702456,546
1571702457,546
1571702458,540
1571702460,541
1571702461,541
1571702462,541
1571702464,542
1571702465,542
1571702466,544
1571702467,541
1571702469,540
1571702470,542
1571702471,546
1571702473,541
1571702474,544
1571702475,545
1571702477,540
1571702478,541
1571702479,540
1571702480,544
1571702482,541
1571702483,543
1571702484,544
1571702486,541
1571702487,544
1571702488,541
1571702489,538
1571702491,543
1571702492,541
1571702493,540
1571702495,540
1571702496,540
1571702497,544
1571702498,540
1571702500,547
1571702501,540
1571702502,540
1571702504,545
1571702505,544
1571702506,542
1571702507,542
1571702509,547
1571702510,540
1571702511,540
1571702513,541
1571702514,541
1571702515,543
1571702516,540
1571702518,542
1571702519,543
1571702520,544
1571702522,543
1571702523,541
1571702524,540
1571702525,540
1571702527,540
1571702528,545
1571702529,540
1571702531,543
1571702532,543
1571702533,541
1571702534,545
1571702536,546
1571702537,540
1571702538,540
1571702540,538
1571702541,541
1571702542,546
1571702544,545
1571702545,545
1571702546,543
1571702547,541
1571702549,541
1571702550,544
1571702551,546
1571702553,541
1571702554,545
1571702555,544
1571702556,541
1571702558,538
1571702559,542
1571702560,540
1571702562,546
1571702563,542
1571702564,544
1571702565,545
1571702567,540
1571702568,538
1571702569,540
1571702571,540
1571702572,538
1571702573,546
1571702574,538
1571702576,547
1571702577,543
1571702578,540
1571702580,540
1571702581,544
1571702582,545
1571702584,546
1571702585,538
1571702586,544
1571702587,545
1571702589,540
1571702590,540
1571702591,541
1571702592,541
1571702594,540
1571702595,538
1571702596,538
1571702598,540
1571702599,538
1571702600,545
1571702601,540
1571702603,540
1571702604,542
1571702605,540
1571702607,540
1571702608,545
1571702609,538
1571702611,541
1571702612,540
1571702613,543
1571702614,542
1571702616,540
1571702617,542
1571702618,547
1571702620,542
1571702621,545
1571702622,540
1571702624,542
1571702625,538
1571702626,542
1571702627,541
1571702629,547
1571702630,545
1571702631,546
1571702632,538
1571702634,541
1571702635,538
1571702636,538
1571702638,538
1571702639,546
1571702640,538
1571702641,541
1571702643,545
1571702644,543
1571702645,544
1571702647,545
1571702648,538
1571702649,540
1571702650,543
1571702652,545
1571702653,542
1571702655,538
1571702656,542
1571702657,544
1571702658,545
1571702660,545
1571702661,538
1571702662,540
1571702663,546
1571702665,542
1571702666,543
1571702667,538
1571702669,538
1571702670,538
1571702671,545
1571702672,540
1571702674,542
1571702675,545
1571702676,546
1571702678,543
1571702679,544
1571702680,540
1571702681,538
1571702683,544
1571702684,542
1571702685,541
1571702687,542
1571702688,544
1571702689,541
1571702690,543
1571702692,542
1571702693,545
1571702694,540
1571702696,540
1571702697,543
1571702698,543
1571702700,544
1571702701,540
1571702703,545
1571702704,543
1571702705,545
1571702706,544
1571702708,540
1571702709,543
1571702710,544
1571702711,540
1571702713,545
1571702714,541
1571702715,540
1571702716,542
1571702718,542
1571702719,538
1571702720,542
1571702721,542
1571702723,540
1571702724,540
1571702725,538
1571702727,547
1571702728,540
1571702729,547
1571702730,538
1571702732,541
1571702733,544
1571702734,541
1571702736,544
1571702737,540
1571702738,538
1571702740,545
1571702741,543
1571702742,541
1571702743,545
1571702745,538
1571702746,543
1571702747,538
1571702749,540
1571702750,538
1571702751,540
1571702752,538
1571702754,541
1571702755,547
1571702756,540
1571702758,542
1571702759,538
1571702760,544
1571702761,544
1571702763,540
1571702764,538
1571702765,545
1571702767,544
1571702768,546
1571702769,541
1571702770,543
1571702772,542
1571702773,540
1571702774,546
1571702776,544
1571702777,540
1571702778,543
1571702780,546
1571702781,542
1571702782,544
1571702783,541
1571702785,545
1571702786,545
1571702788,541
1571702789,544
1571702791,538
1571702799,540
1571702801,541
1571702814,544
1571702816,542
1571702817,540
1571702819,544
1571702820,545
1571702821,540
1571702822,544
1571702823,543
1571702825,544
1571702826,543
1571702827,545
1571702829,545
1571702830,540
1571702831,541
1571702832,542
1571702834,541
1571702835,545
1571702836,543
1571702838,540
1571702839,540
1571702840,546
1571702841,543
1571702843,545
1571702844,544
1571702846,547
1571702847,540
1571702848,540
1571702849,540
1571702850,542
1571702852,545
1571702853,540
1571702854,546
1571702856,545
1571702857,542
1571702858,540
1571702860,540
1571702861,544
1571702862,547
1571702863,544
1571702865,544
1571702866,543
1571702867,543
1571702868,545
1571702870,545
1571702871,540
1571702872,543
1571702874,542
1571702875,545
1571702876,543
1571702878,544
1571702879,540
1571702880,546
1571702881,542
1571702883,546
1571702884,538
1571702885,538
1571702887,538
1571702888,542
1571702889,541
1571702890,541
1571702892,542
1571702893,545
1571702894,545
1571702896,546
1571702897,538
1571702898,546
1571702900,538
1571702901,545
1571702902,544
1571702903,540
1571702905,543
1571702906,546
1571702907,541
1571702908,538
1571702910,538
1571702911,540
1571702913,544
1571702914,541
1571702915,541
1571702916,540
1571702917,545
1571702919,542
1571702920,544
1571702921,540
1571702923,538
1571702924,541
1571702925,538
1571702926,544
1571702928,541
1571702929,540
1571702930,538
1571702932,544
1571702933,538
1571702934,542
1571702936,542
1571702937,544
1571702938,538
1571702939,542
1571702941,541
1571702942,547
1571702943,540
1571702945,541
1571702946,538
1571702947,541
1571702948,540
1571702950,542
1571702951,546
1571702952,543
1571702954,541
1571702955,543
1571702956,544
1571702958,541
1571702959,538
1571702960,544
1571702961,546
1571702963,540
1571702964,540
1571702965,542
1571702966,540
1571702968,543
1571702969,538
1571702970,543
1571702972,541
1571702973,544
1571702974,545
1571702976,538
1571702977,540
1571702978,543
1571702979,538
1571702981,542
1571702982,541
1571702983,543
1571702985,542
1571702986,546
1571702987,542
1571702988,542
1571702990,543
1571702991,545
1571702992,540
1571702994,544
1571702995,538
1571702996,542
1571702998,544
1571702999,545
1571703000,544
1571703001,542
1571703003,541
1571703004,540
1571703005,540
1571703006,538
1571703008,543
1571703009,542
1571703010,541
1571703012,540
1571703013,546
1571703014,541
1571703016,540
1571703017,540
1571703018,541
1571703019,543
1571703021,545
1571703022,544
1571703023,543
1571703025,540
1571703026,538
1571703027,540
1571703029,540
1571703030,543
1571703031,545
1571703032,541
1571703034,538
1571703035,542
1571703036,540
1571703037,541
1571703039,542
1571703040,543
1571703041,543
1571703043,546
1571703044,541
1571703045,541
1571703046,545
1571703048,545
1571703049,544
1571703050,541
1571703052,544
1571703053,544
1571703054,538
1571703056,541
1571703057,540
1571703058,540
1571703059,545
1571703061,538
1571703062,541
1571703063,541
1571703065,541
1571703066,546
1571703067,541
1571703068,538
1571703070,544
1571703071,544
1571703072,540
1571703074,545
1571703075,540
1571703076,541
1571703078,542
1571703079,545
1571703080,544
1571703082,543
1571703083,538
1571703084,543
1571703085,541
1571703087,543
1571703088,541
1571703089,545
1571703090,546
1571703092,540
1571703093,544
1571703094,542
1571703096,541
1571703097,543
1571703098,545
1571703099,545
1571703101,545
1571703102,541
1571703103,543
1571703105,545
1571703106,542
1571703107,547
1571703109,546
1571703110,544
1571703111,543
1571703112,540
1571703114,542
1571703115,542
1571703116,546
1571703118,546
1571703119,540
1571703120,540
1571703121,542
1571703123,538
1571703124,544
1571703125,540
1571703127,541
1571703128,540
1571703129,544
1571703131,541
1571703132,540
1571703133,543
1571703134,541
1571703136,540
1571703137,544
1571703138,543
1571703139,545
1571703141,540
1571703142,540
1571703143,540
1571703145,541
1571703146,545
1571703147,541
1571703149,545
1571703150,540
1571703151,538
1571703152,546
1571703154,546
1571703155,546
1571703156,540
1571703158,543
1571703159,540
1571703160,542
1571703161,540
1571703163,542
1571703164,545
1571703165,541
1571703167,540
1571703168,544
1571703169,545
1571703171,544
1571703172,544
1571703173,540
1571703174,545
1571703176,541
1571703177,542
1571703178,546
1571703180,546
1571703181,538
1571703182,544
1571703183,543
1571703185,538
1571703186,543
1571703187,542
1571703189,542
1571703190,542
1571703191,545
1571703192,544
1571703194,544
1571703195,542
1571703196,546
1571703198,542
1571703199,541
1571703200,540
1571703202,540
1571703203,544
1571703204,543
1571703205,540
1571703207,540
1571703208,540
1571703209,546
1571703211,542
1571703212,543
1571703213,543
1571703214,544
1571703216,540
1571703217,542
1571703218,543
1571703220,541
1571703221,541
1571703222,540
1571703224,540
1571703225,543
1571703226,540
1571703227,540
1571703229,541
1571703230,540
1571703231,543
1571703232,540
1571703234,542
1571703235,544
1571703236,546
1571703238,541
1571703239,542
1571703240,542
1571703242,541
1571703243,545
1571703244,544
1571703245,541
1571703247,543
1571703248,540
1571703249,542
1571703251,545
1571703252,544
1571703253,540
1571703254,542
1571703256,538
1571703257,541
1571703258,540
1571703260,540
1571703261,542
1571703262,540
1571703264,540
1571703265,545
1571703266,540
1571703267,546
1571703269,542
1571703270,538
1571703271,543
1571703273,538
1571703274,540
1571703275,541
1571703276,544
1571703278,546
1571703279,541
1571703280,541
1571703282,540
1571703283,543
1571703284,544
1571703285,544
1571703287,547
1571703288,544
1571703289,540
1571703291,543
1571703292,541
1571703293,545
1571703295,546
1571703296,538
1571703297,544
1571703298,542
1571703300,541
1571703301,540
1571703302,544
1571703304,540
1571703305,544
1571703306,541
1571703307,542
1571703309,540
1571703310,541
1571703311,538
1571703313,543
1571703314,541
1571703315,543
1571703316,542
1571703318,540
1571703319,541
1571703320,545
1571703322,544
1571703323,543
1571703324,542
1571703326,543
1571703327,546
1571703328,542
1571703329,540
1571703331,545
1571703332,542
1571703333,544
1571703335,546
1571703336,538
1571703337,541
1571703338,538
1571703340,545
1571703341,542
1571703342,538
1571703344,541
1571703345,541
1571703346,541
1571703347,546
1571703349,540
1571703350,543
1571703351,541
1571703353,543
1571703354,538
1571703355,542
1571703358,543
1571703369,546
1571703371,545
1571703373,538
1571703384,540
1571703385,541
1571703386,541
1571703387,543
1571703389,544
1571703390,545
1571703391,540
1571703393,540
1571703394,544
1571703395,541
1571703397,541
1571703398,544
1571703399,546
1571703400,541
1571703402,538
1571703403,546
1571703404,540
1571703406,538
1571703407,545
1571703408,540
1571703410,542
1571703411,546
1571703412,540
1571703413,543
1571703415,546
1571703416,540
1571703417,543
1571703419,546
1571703420,538
1571703421,540
1571703422,542
1571703424,546
1571703425,541
1571703426,541
1571703428,543
1571703429,540
1571703430,545
1571703431,545
1571703433,538
1571703434,540
1571703435,544
1571703437,540
1571703438,544
1571703439,545
1571703440,541
1571703442,546
1571703443,544
1571703444,541
1571703446,542
1571703447,543
1571703448,545
1571703450,545
1571703451,538
1571703452,540
1571703454,546
1571703455,542
1571703456,544
1571703457,546
1571703459,544
1571703460,538
1571703461,546
1571703462,538
1571703464,545
1571703465,545
1571703466,540
1571703468,545
1571703469,540
1571703470,545
1571703471,542
1571703473,540
1571703474,540
1571703475,541
1571703477,546
1571703478,546
1571703479,544
1571703480,541
1571703482,546
1571703483,545
1571703484,545
1571703486,546
1571703487,541
1571703488,541
1571703490,544
1571703491,544
1571703492,538
1571703494,538
1571703495,538
1571703496,543
1571703497,545
1571703499,542
1571703500,541
1571703501,538
1571703503,546
1571703504,546
1571703505,541
1571703506,543
1571703508,544
1571703509,540
1571703510,542
1571703512,546
1571703513,544
1571703514,544
1571703515,544
1571703517,541
1571703518,546
1571703519,541
1571703521,540
1571703522,538
1571703523,538
1571703524,544
1571703526,540
1571703527,544
1571703528,543
1571703530,544
1571703531,544
1571703532,540
1571703534,542
1571703535,538
1571703536,540
1571703537,541
1571703539,545
1571703540,545
1571703541,543
1571703542,541
1571703544,546
1571703545,538
1571703546,540
1571703548,541
1571703549,545
1571703550,545
1571703551,543
1571703553,545
1571703554,541
1571703555,538
1571703557,540
1571703558,546
1571703559,538
1571703561,542
1571703562,541
1571703563,538
1571703564,538
1571703566,545
1571703567,546
1571703568,540
1571703570,541
1571703571,540
1571703572,540
1571703573,538
1571703575,543
1571703576,544
1571703577,538
1571703579,542
1571703580,544
1571703581,540
1571703582,546
1571703584,540
1571703585,541
1571703586,541
1571703588,543
1571703589,542
1571703590,543
1571703592,546
1571703593,543
1571703594,541
1571703595,542
1571703597,546
1571703598,538
1571703599,543
1571703601,541
1571703602,538
1571703603,541
1571703605,545
1571703606,541
1571703607,540
1571703608,546
1571703610,546
1571703611,544
1571703612,544
1571703614,542
1571703615,541
1571703616,540
1571703617,544
1571703619,540
1571703620,542
1571703621,540
1571703623,544
1571703624,544
1571703625,545
1571703626,543
1571703628,540
1571703629,545
1571703630,543
1571703632,542
1571703633,540
1571703634,544
1571703636,542
1571703637,545
1571703638,543
1571703639,543
1571703641,540
1571703642,544
1571703643,545
1571703645,541
1571703646,540
1571703647,542
1571703648,542
1571703650,543
1571703651,541
1571703652,540
1571703654,538
1571703655,543
1571703656,540
1571703658,541
1571703659,543
1571703660,540
1571703661,538
1571703663,538
1571703664,542
1571703665,546
1571703666,545
1571703668,546
1571703669,541
1571703670,544
1571703672,542
1571703673,538
1571703674,540
1571703676,541
1571703677,541
1571703678,541
1571703679,543
1571703681,540
1571703682,538
1571703683,543
1571703685,542
1571703686,542
1571703688,546
1571703689,540
1571703690,545
1571703691,542
1571703692,544
1571703694,544
1571703695,541
1571703696,544
1571703698,542
1571703699,542
1571703700,546
1571703701,541
1571703703,541
1571703704,538
1571703705,544
1571703707,546
1571703708,541
1571703709,541
1571703710,541
1571703712,540
1571703713,541
1571703714,546
1571703716,541
1571703717,545
1571703718,544
1571703720,545
1571703721,540
1571703722,545
1571703723,544
1571703725,538
1571703726,542
1571703727,546
1571703729,541
1571703730,542
1571703731,541
1571703732,544
1571703734,541
1571703735,540
1571703736,541
1571703738,543
1571703739,541
1571703740,542
1571703742,544
1571703743,538
1571703744,538
1571703745,542
1571703747,542
1571703748,538
1571703749,540
1571703751,541
1571703752,542
1571703753,538
1571703754,546
1571703756,545
1571703757,544
1571703758,544
1571703760,541
1571703761,538
1571703762,544
