NODE,TIMESTAMP,VALUE,SLEEP_TIME_MOISTURE,MOISTURE_NSAMPLE,MOISTURE_NSAMPLE_TIME
3767310,1536894081,122.2600,1000000,200,100000
3767310,1536894141,115.6700,1000000,200,100000
3767310,1536894201,125.3950,1000000,200,100000
3767310,1536894261,120.7000,1000000,200,100000
3767310,1536894321,124.5100,1000000,200,100000
3767310,1536894381,116.0300,1000000,200,100000
3767310,1536894441,125.6100,1000000,200,100000
3767310,1536894501,126.7900,1000000,200,100000
3767310,1536894561,127.7150,1000000,200,100000
3767310,1536894621,118.5650,1000000,200,100000
3767310,1536894681,124.5850,1000000,200,100000
3767310,1536894741,116.9000,1000000,200,100000
3767310,1536894801,124.3450,1000000,200,100000
3767310,1536894861,120.2600,1000000,200,100000
3767310,1536894921,129.2850,1000000,200,100000
3767310,1536894981,127.2850,1000000,200,100000
3767310,1536895041,88.1500,1000000,200,100000
3767310,1536895101,80.3750,1000000,200,100000
3767310,1536895161,120.6450,1000000,200,100000
3767310,1536895221,123.8900,1000000,200,100000
3767310,1536895281,89.3650,1000000,200,100000
3767310,1536895341,82.9250,1000000,200,100000
3767310,1536895401,126.0100,1000000,200,100000
3767310,1536895461,118.4350,1000000,200,100000
3767310,1536895521,126.8500,1000000,200,100000
3767310,1536895581,124.5550,1000000,200,100000
3767310,1536895641,111.5900,1000000,200,100000
3767310,1536895701,114.0000,1000000,200,100000
3767310,1536895761,116.1550,1000000,200,100000
3767310,1536895821,85.2650,1000000,200,100000
3767310,1536895881,85.8550,1000000,200,100000
3767310,1536895941,125.7550,1000000,200,100000
3767310,1536896001,130.8050,1000000,200,100000
3767310,1536896061,127.1050,1000000,200,100000
3767310,1536896121,128.1200,1000000,200,100000
3767310,1536896181,123.9050,1000000,200,100000
3767310,1536896241,123.7100,1000000,200,100000
3767310,1536896301,116.3500,1000000,200,100000
3767310,1536896361,123.0400,1000000,200,100000
3767310,1536896421,119.9150,1000000,200,100000
3767310,1536896481,124.4850,1000000,200,100000
3767310,1536896541,126.2100,1000000,200,100000
3767310,1536896601,126.8300,1000000,200,100000
3767310,1536896661,121.4050,1000000,200,100000
3767310,1536896721,125.2600,1000000,200,100000
3767310,1536896781,123.5800,1000000,200,100000
3767310,1536896841,126.1550,1000000,200,100000
3767310,1536896901,121.8600,1000000,200,100000
3767310,1536896961,124.4550,1000000,200,100000
3767310,1536897021,120.2000,1000000,200,100000
3767310,1536897081,123.1100,1000000,200,100000
3767310,1536897141,126.4100,1000000,200,100000
3767310,1536897201,81.7850,1000000,200,100000
3767310,1536897261,128.7250,1000000,200,100000
3767310,1536897321,127.5250,1000000,200,100000
3767310,1536897381,131.9900,1000000,200,100000
3767310,1536897441,85.9100,1000000,200,100000
3767310,1536897501,126.3400,1000000,200,100000
3767310,1536897561,132.1200,1000000,200,100000
3767310,1536897621,91.7600,1000000,200,100000
3767310,1536897682,97.2450,2000000,200,100000
3767310,1536897742,89.6850,2000000,200,100000
3767310,1536897802,93.7350,2000000,200,100000
3767310,1536897862,124.8250,2000000,200,100000
3767310,1536897922,125.0350,2000000,200,100000
3767310,1536897982,124.4150,2000000,200,100000
3767310,1536898042,128.9600,2000000,200,100000
3767310,1536898102,124.1350,2000000,200,100000
3767310,1536898162,88.0750,2000000,200,100000
3767310,1536898222,119.7700,2000000,200,100000
3767310,1536898282,125.9900,2000000,200,100000
3767310,1536898342,129.5400,2000000,200,100000
3767310,1536898402,131.8850,2000000,200,100000
3767310,1536898462,121.2800,2000000,200,100000
3767310,1536898522,91.9600,2000000,200,100000
3767310,1536898582,118.2350,2000000,200,100000
3767310,1536898642,90.8600,2000000,200,100000
3767310,1536898702,127.6750,2000000,200,100000
3767310,1536898762,87.9000,2000000,200,100000
3767310,1536898822,121.3850,2000000,200,100000
3767310,1536898882,125.2500,2000000,200,100000
3767310,1536898942,85.1300,2000000,200,100000
3767310,1536899002,92.1100,2000000,200,100000
3767310,1536899062,128.4950,2000000,200,100000
3767310,1536899122,131.7000,2000000,200,100000
3767310,1536899182,123.0150,2000000,200,100000
3767310,1536899242,126.8350,2000000,200,100000
3767310,1536899302,128.6900,2000000,200,100000
3767310,1536899362,132.2250,2000000,200,100000
3767310,1536899422,134.6800,2000000,200,100000
3767310,1536899482,123.1350,2000000,200,100000
3767310,1536899542,119.8450,2000000,200,100000
3767310,1536899602,121.8500,2000000,200,100000
3767310,1536899662,124.7150,2000000,200,100000
3767310,1536899722,86.5400,2000000,200,100000
3767310,1536899782,120.8300,2000000,200,100000
3767310,1536899842,125.8050,2000000,200,100000
3767310,1536899902,123.0150,2000000,200,100000
3767310,1536899962,121.7650,2000000,200,100000
3767310,1536900022,121.5100,2000000,200,100000
3767310,1536900082,118.6700,2000000,200,100000
