NODE,TIMESTAMP,VALUE,SLEEP_TIME_MOISTURE,MOISTURE_NSAMPLE,MOISTURE_NSAMPLE_TIME
3767310,1538356461,1024.0000,1000000,200,100000
3767310,1538356521,1024.0000,1000000,200,100000
3767310,1538356581,1024.0000,1000000,200,100000
3767310,1538356641,1024.0000,1000000,200,100000
3767310,1538356701,1024.0000,1000000,200,100000
3767310,1538356764,1024.0000,1000000,200,100000
3767310,1538356821,1024.0000,1000000,200,100000
3767310,1538356881,1024.0000,1000000,200,100000
3767310,1538356941,1024.0000,1000000,200,100000
3767310,1538357001,1024.0000,1000000,200,100000
3767310,1538357061,1024.0000,1000000,200,100000
3767310,1538357121,1024.0000,1000000,200,100000
3767310,1538357181,1024.0000,1000000,200,100000
3767310,1538357241,1024.0000,1000000,200,100000
3767310,1538357301,1024.0000,1000000,200,100000
3767310,1538357364,1024.0000,1000000,200,100000
3767310,1538357421,1024.0000,1000000,200,100000
3767310,1538357481,1024.0000,1000000,200,100000
3767310,1538357541,1024.0000,1000000,200,100000
3767310,1538357601,1024.0000,1000000,200,100000
3767310,1538357661,1024.0000,1000000,200,100000
3767310,1538357721,1024.0000,1000000,200,100000
3767310,1538357781,1024.0000,1000000,200,100000
3767310,1538357841,1024.0000,1000000,200,100000
3767310,1538357901,1024.0000,1000000,200,100000
3767310,1538358040,1024.0000,1000000,200,100000
3767310,1538358081,1024.0000,1000000,200,100000
3767310,1538358141,1024.0000,1000000,200,100000
3767310,1538358201,1024.0000,1000000,200,100000
3767310,1538358261,1024.0000,1000000,200,100000
3767310,1538358321,1024.0000,1000000,200,100000
3767310,1538358381,1024.0000,1000000,200,100000
3767310,1538358441,1024.0000,1000000,200,100000
3767310,1538358638,1024.0000,1000000,200,100000
3767310,1538358681,1024.0000,1000000,200,100000
3767310,1538358741,1024.0000,1000000,200,100000
3767310,1538358801,1024.0000,1000000,200,100000
3767310,1538358861,1024.0000,1000000,200,100000
3767310,1538358921,1024.0000,1000000,200,100000
3767310,1538358981,1024.0000,1000000,200,100000
3767310,1538359041,1024.0000,1000000,200,100000
3767310,1538359164,1024.0000,1000000,200,100000
3767310,1538359221,1024.0000,1000000,200,100000
3767310,1538359281,1024.0000,1000000,200,100000
3767310,1538359341,1024.0000,1000000,200,100000
3767310,1538359401,1024.0000,1000000,200,100000
3767310,1538359461,1024.0000,1000000,200,100000
3767310,1538359521,1024.0000,1000000,200,100000
3767310,1538359581,1024.0000,1000000,200,100000
3767310,1538359641,1024.0000,1000000,200,100000
3767310,1538359701,1024.0000,1000000,200,100000
3767310,1538359764,1024.0000,1000000,200,100000
3767310,1538359821,1024.0000,1000000,200,100000
3767310,1538359881,1024.0000,1000000,200,100000
3767310,1538359941,1024.0000,1000000,200,100000
3767310,1538360001,1024.0000,1000000,200,100000
3767310,1538360061,1024.0000,1000000,200,100000
3767310,1538360121,1024.0000,1000000,200,100000
3767310,1538360181,1024.0000,1000000,200,100000
3767310,1538360241,1024.0000,1000000,200,100000
3767310,1538360437,1024.0000,1000000,200,100000
3767310,1538360482,1024.0000,2000000,200,100000
3767310,1538360542,1024.0000,2000000,200,100000
3767310,1538360602,1024.0000,2000000,200,100000
3767310,1538360662,1024.0000,2000000,200,100000
3767310,1538360722,1024.0000,2000000,200,100000
3767310,1538360782,1024.0000,2000000,200,100000
3767310,1538360842,1024.0000,2000000,200,100000
3767310,1538360967,1024.0000,2000000,200,100000
3767310,1538361022,1024.0000,2000000,200,100000
3767310,1538361082,1024.0000,2000000,200,100000
